DATA,dia_semana,hora,natureza,bairro,logradouro_endereco,endereco,logradouro_detalhe_endereço,detalhe_endereco_acidente,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via
2019-06-26,quarta-feira ,06:10:00,COM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,,R-6a,
2019-06-26,quarta-feira ,07:37:00,SEM VÍTIMA,BAIRRO DO RECIFE,CAIS,CAIS DO APOLO,,,COLISÃO TRASEIRA,"5,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,
2019-06-26,quarta-feira ,07:43:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,Outras,60 km/h
2019-06-26,quarta-feira ,07:47:00,SEM VÍTIMA,ENCRUZILHADA,RUA,RUA ARTUR AZEVEDO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-26,quarta-feira ,07:57:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA DR GILSON MACHADO GUIMARAES,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,Outras,60 km/h
2019-06-26,quarta-feira ,08:29:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,R-32,
2019-06-26,quarta-feira ,08:34:00,SEM VÍTIMA,DERBY,RUA,RUA JENER DE SOUZA,RUA,RUA DA BAIXA VERDE,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,,
2019-06-26,quarta-feira ,09:03:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,RUA,RUA PEDRO AFONSO,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Ilegível,Seca,Mal conservada,Não existe,Outras,
2019-06-26,quarta-feira ,09:11:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA RIBEIRO DE BRITO,,,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Agente,Não há placas,
2019-06-26,quarta-feira ,09:31:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,RUA,RUA OLIVIA MENELAU,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Incompleta,Molhada,Perfeito estado,Não existe,Não há placas,10 km/h
2019-06-26,quarta-feira ,09:38:00,SEM VÍTIMA,CORDEIRO,RUA,RUA CLAUDIO BROTHERHOOD,RUA,RUA CONS SILVEIRA DE SOUZA,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,
2019-06-26,quarta-feira ,11:47:00,SEM VÍTIMA,TORRE,RUA,RUA JOSE BONIFACIO,RUA,RUA CONDE DE IRAJA,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,40 km/h
2019-06-26,quarta-feira ,12:02:00,SEM VÍTIMA,CABANGA,VIADUTO,VIADUTO CAPITAO TEMUDO,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,Não existe,,
2019-06-26,quarta-feira ,12:09:00,SEM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA JOAO DE BARROS,AVENIDA,AVENIDA NORTE,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Outras,40 km/h
2019-06-26,quarta-feira ,12:37:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA MAURICIO DE NASSAU,,,ABALROAMENTO LONGITUDINAL,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Ilegível,Seca,Mal conservada,Não existe,Não há placas,
2019-06-26,quarta-feira ,12:38:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA CRUZ CABUGA,,,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-26,quarta-feira ,13:21:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA ARISTIDES MUNIZ,ABALROAMENTO TRANSVERSAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,,R-6a,
2019-06-26,quarta-feira ,14:17:00,SEM VÍTIMA,CASA FORTE,RUA,RUA AFONSO DE ALBUQUERQUE MELO,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-06-26,quarta-feira ,14:24:00,SEM VÍTIMA,TAMARINEIRA,AVENIDA,AVENIDA NORTE,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-06-26,quarta-feira ,14:55:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h
2019-06-26,quarta-feira ,15:02:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-26,quarta-feira ,15:10:00,SEM VÍTIMA,TAMARINEIRA,RUA,RUA RICARDO HARDMAN,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-06-26,quarta-feira ,15:58:00,SEM VÍTIMA,GRAÇAS,RUA,RUA DR BANDEIRA FILHO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-26,quarta-feira ,16:12:00,SEM VÍTIMA,ARRUDA,EST,EST VELHA DE AGUA FRIA,AVENIDA,AVENIDA PROFESSOR JOSE DOS ANJOS,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-06-28,sexta-feira ,14:58:00,COM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA ENGENHEIRO ABDIAS DE CARVALHO,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-06-26,quarta-feira ,17:46:00,SEM VÍTIMA,CORDEIRO,RUA,RUA GOMES TABORDA,,,COLISÃO TRASEIRA,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-06-26,quarta-feira ,18:36:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA QUARENTA E OITO,RUA,RUA DO ESPINHEIRO,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,,
2019-06-26,quarta-feira ,18:45:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA DOIS RIOS,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-26,quarta-feira ,19:51:00,COM VÍTIMA,CÓRREGO DO JENIPAPO,AVENIDA,AVENIDA DA RECUPERACAO,,,ABALROAMENTO LONGITUDINAL,"1,0","1,0",0,0,0,0,0,0,0,"2,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Mal iluminada,Não existe,Não há placas,
2019-06-27,quinta-feira ,05:28:00,SEM VÍTIMA,BEBERIBE,AVENIDA,AVENIDA BEBERIBE,RUA,RUA SAO BENTO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Chuvoso,Sem defeito,Ilegível,Molhada,Mal iluminada,Faixa de retenção,Não há placas,
2019-06-27,quinta-feira ,07:09:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,EST,EST DO ARRAIAL,COLISÃO TRASEIRA,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,,40 km/h
2019-06-27,quinta-feira ,07:24:00,SEM VÍTIMA,VASCO DA GAMA,RUA,RUA PLANALTO,,,CHOQUE OBJETO FIXO,0,0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Não existente,Molhada,Perfeito estado,Não existe,Não há placas,
2019-06-27,quinta-feira ,08:51:00,SEM VÍTIMA,ARRUDA,RUA,RUA MARQUES DE BAIPENDI,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-27,quinta-feira ,08:51:00,COM VÍTIMA,BOA VIAGEM,RUA,RUA JOSE DOMINGUES DA SILVA,RUA,RUA PADRE CABRAL,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Cruzamento,Bom,,Não existente,Seca,,Não existe,R-6a,
2019-06-27,quinta-feira ,09:11:00,COM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,,,TOMBAMENTO,0,"1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-06-27,quinta-feira ,09:53:00,SEM VÍTIMA,IPUTINGA,RUA,RUA SAO MATEUS,,,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Placas Pare,
2019-06-27,quinta-feira ,10:06:00,SEM VÍTIMA,BARRO,AVENIDA,AVENIDA DR JOSE RUFINO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,R-6a,
2019-06-27,quinta-feira ,10:20:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de retenção,Não há placas,60 km/h
2019-06-27,quinta-feira ,11:23:00,SEM VÍTIMA,ILHA DO LEITE,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,60 km/h
2019-06-27,quinta-feira ,12:40:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA CAPITAO ZUZINHA,,,ABALROAMENTO LONGITUDINAL,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-06-27,quinta-feira ,13:02:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA AMALIA BERNARDINO DE SOUZA,RUA,RUA RIBEIRO DE BRITO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-27,quinta-feira ,13:17:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA PADRE LEMOS,,,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-27,quinta-feira ,13:40:00,COM VÍTIMA,BAIRRO DO RECIFE,CAIS,CAIS DO APOLO,,,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-27,quinta-feira ,13:40:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA SANTO ELIAS,,,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,30 km/h
2019-06-27,quinta-feira ,13:48:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA MARQUES DE VALENCA,,,COLISÃO FRONTAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-27,quinta-feira ,14:15:00,SEM VÍTIMA,MACAXEIRA,AVENIDA,AVENIDA NORTE,RUA,RUA MARIA CANDIDA,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,
2019-06-27,quinta-feira ,14:40:00,SEM VÍTIMA,CAMPO GRANDE,EST,EST DE BELEM,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,
2019-06-27,quinta-feira ,15:35:00,SEM VÍTIMA,CORDEIRO,AVENIDA,AVENIDA CAXANGA,,,ABALROAMENTO LONGITUDINAL,"1,0","2,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,,Perfeito estado,Seca,Perfeito estado,Não existe,,
2019-06-27,quinta-feira ,16:15:00,SEM VÍTIMA,IPSEP,RUA,RUA JEAN EMILE FAVRE,AVENIDA,AVENIDA DA COSTA E SILVA,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,40 km/h
2019-06-27,quinta-feira ,16:27:00,SEM VÍTIMA,ESPINHEIRO,RUA,RUA QUARENTA E OITO,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,R-6a,30 km/h
2019-06-27,quinta-feira ,18:05:00,COM VÍTIMA,AREIAS,AVENIDA,AVENIDA DR JOSE RUFINO,,,COLISÃO COM CICLISTA,"1,0",0,0,"1,0",0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,R-6a,50 km/h
2019-06-27,quinta-feira ,18:39:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,RUA,RUA ANTONIO FALCAO,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-06-27,quinta-feira ,18:43:00,COM VÍTIMA,IPUTINGA,AVENIDA,AVENIDA CAXANGA,,,ATROPELAMENTO,"1,0",0,0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Sem defeito,,Seca,Mal conservada,Faixa de pedestre,R-6a,
2019-06-27,quinta-feira ,19:03:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO TRASEIRA,"2,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-06-27,quinta-feira ,22:15:00,SEM VÍTIMA,SAN MARTIN,RUA,RUA VINTE E UM DE ABRIL,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-28,sexta-feira ,02:09:00,SEM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,CHOQUE OBJETO FIXO,"1,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Chuvoso,Intermitente,Perfeito estado,Molhada,Perfeito estado,Faixa de pedestre,,
2019-06-28,sexta-feira ,07:17:00,SEM VÍTIMA,BARRO,AVENIDA,AVENIDA DR JOSE RUFINO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,Outras,
2019-06-28,sexta-feira ,07:36:00,SEM VÍTIMA,SANTO AMARO,RUA,RUA DOS PALMARES,,,ABALROAMENTO LONGITUDINAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Outras,
2019-06-28,sexta-feira ,08:11:00,SEM VÍTIMA,CASA FORTE,AVENIDA,AVENIDA DEZESSETE DE AGOSTO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Outros,Outras,
2019-06-28,sexta-feira ,08:13:00,SEM VÍTIMA,AFOGADOS,RUA,RUA COSME VIANA,,,CHOQUE OBJETO FIXO,0,"1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,,
2019-06-28,sexta-feira ,08:25:00,SEM VÍTIMA,IBURA,AVENIDA,AVENIDA DOIS RIOS,RUA,RUA RIO XINGU,ABALROAMENTO LONGITUDINAL,0,0,0,0,0,0,"2,0",0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Ilegível,Molhada,Mal conservada,,Não há placas,
2019-06-28,sexta-feira ,12:11:00,SEM VÍTIMA,AREIAS,RUA,RUA AURORA CACOTE,,,ABALROAMENTO TRANSVERSAL,"1,0",0,0,0,0,0,0,"1,0",0,"0,0","0,0",Cruzamento,Bom,Não existe,Ilegível,Seca,Perfeito estado,Não existe,Outras,
2019-06-28,sexta-feira ,12:27:00,SEM VÍTIMA,IMBIRIBEIRA,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,,R-6a,
2019-06-28,sexta-feira ,12:32:00,SEM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,RUA,RUA RIBEIRO DE BRITO,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,,,60 km/h
2019-06-28,sexta-feira ,13:32:00,SEM VÍTIMA,ILHA DO LEITE,RUA,RUA GENERAL JOAQUIM INACIO,,,COLISÃO TRASEIRA,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Chuvoso,Sem defeito,Perfeito estado,Molhada,Perfeito estado,Outros,R-6a,
2019-06-28,sexta-feira ,14:17:00,SEM VÍTIMA,ILHA DO RETIRO,RUA,RUA TABAIARES,,,COLISÃO TRASEIRA,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Não existente,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-28,sexta-feira ,14:36:00,COM VÍTIMA,DERBY,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,COLISÃO TRASEIRA,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,,Outros,Não há placas,60 km/h
2019-06-28,sexta-feira ,15:19:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA RECIFE,,,COLISÃO TRASEIRA,"3,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Agente,Não há placas,60 km/h
2019-06-28,sexta-feira ,15:33:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA CONSELHEIRO AGUIAR,,,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-28,sexta-feira ,15:57:00,COM VÍTIMA,SANTO AMARO,AVENIDA,AVENIDA GOVERNADOR AGAMENON MAGALHAES,,,ATROPELAMENTO,0,0,0,0,"1,0","1,0",0,0,0,"1,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,60 km/h
2019-06-28,sexta-feira ,17:06:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA PADRE CABRAL,RUA,RUA JOSE DOMINGUES DA SILVA,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Não existe,,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-28,sexta-feira ,17:47:00,COM VÍTIMA,SÃO JOSÉ,AVENIDA,AVENIDA SUL,,,ABALROAMENTO TRANSVERSAL,0,"1,0",0,0,0,0,0,0,0,"1,0","0,0",Longo da via,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,60 km/h
2019-06-28,sexta-feira ,18:00:00,SEM VÍTIMA,PINA,RUA,RUA CAPITAO REBELINHO,RUA,RUA PEREIRA DA COSTA,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Perfeito estado,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-28,sexta-feira ,18:47:00,SEM VÍTIMA,IPSEP,AVENIDA,AVENIDA GENERAL MAC ARTHUR,AVENIDA,AVENIDA MARECHAL MASCARENHAS DE MORAES,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Perfeito estado,Faixa de pedestre,Não há placas,
2019-06-28,sexta-feira ,20:59:00,SEM VÍTIMA,VÁRZEA,RUA,RUA GASTAO VIDIGAL,,,ATROPELAMENTO ANIMAL,"1,0",0,0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Molhada,Mal iluminada,Não existe,Não há placas,
2019-06-28,sexta-feira ,20:59:00,SEM VÍTIMA,BOA VIAGEM,RUA,RUA JOAO CARDOSO AIRES,AVENIDA,AVENIDA MARECHAL JUAREZ TAVORA,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Bom,Sem defeito,Perfeito estado,Seca,Mal iluminada,Faixa de pedestre,,40 km/h
2019-06-28,sexta-feira ,21:13:00,SEM VÍTIMA,CASA AMARELA,RUA,RUA DA HARMONIA,,,ABALROAMENTO TRANSVERSAL,"1,0","1,0",0,0,0,0,0,0,0,"0,0","0,0",Longo da via,Bom,Não existe,Incompleta,Seca,Perfeito estado,Não existe,Não há placas,
2019-06-28,sexta-feira ,21:54:00,COM VÍTIMA,BOA VIAGEM,AVENIDA,AVENIDA BOA VIAGEM,,,ATROPELAMENTO,"1,0",0,0,0,"1,0",0,0,0,0,"1,0","0,0",Longo da via,Chuvoso,Não existe,Perfeito estado,Molhada,Perfeito estado,,Não há placas,60 km/h
2019-06-28,sexta-feira ,22:11:00,COM VÍTIMA,BOMBA DO HEMETÉRIO,RUA,RUA BOMBA DO HEMETERIO,,,ABALROAMENTO LONGITUDINAL,0,"1,0",0,0,0,"1,0",0,0,0,"1,0","0,0",Longo da via,Chuvoso,Não existe,Ilegível,Molhada,Mal iluminada,Não existe,Não há placas,
2019-06-28,sexta-feira ,22:41:00,SEM VÍTIMA,CÓRREGO DO JENIPAPO,RUA,RUA ALTO FORMOSO,,,ABALROAMENTO LONGITUDINAL,"1,0",0,0,0,0,"1,0",0,0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Não existente,Molhada,Mal iluminada,Não existe,Não há placas,
2019-06-28,sexta-feira ,22:43:00,SEM VÍTIMA,BAIRRO DO RECIFE,RUA,RUA MARIZ E BARROS,RUA,RUA VIGARIO TENORIO,ABALROAMENTO TRANSVERSAL,"2,0",0,0,0,0,0,0,0,0,"0,0","0,0",Cruzamento,Chuvoso,Não existe,,Molhada,Perfeito estado,Não existe,Placas Pare,
2019-06-28,sexta-feira ,23:49:00,SEM VÍTIMA,ENCRUZILHADA,AVENIDA,AVENIDA BEBERIBE,,,CHOQUE VEÍCULO PARADO,"1,0",0,0,0,0,0,"1,0",0,0,"0,0","0,0",Longo da via,Chuvoso,Não existe,Ilegível,Molhada,Mal iluminada,Não existe,Não há placas,
